date_start,name,count_date_person
2017-11-10,terry richardson,0
2017-11-10,tom sizemore,0
2017-11-10,tony cornish,0
2017-11-10,trent franks,0
2017-11-10,warren moon,0
2017-11-10,wes goodman,0
2017-11-11,al franken,0
2017-11-11,andy dick,0
2017-11-11,blake farenthold,0
2017-11-11,brett ratner,1
2017-11-11,charlie rose,3
2017-11-11,danny masterson,0
2017-11-11,dustin hoffman,3
2017-11-11,garrison keillor,0
2017-11-11,gary goddard,1
2017-11-11,george takei,0
2017-11-11,glenn thrush,0
2017-11-11,harvey weinstein,41
2017-11-11,james levine,0
2017-11-11,james toback,0
2017-11-11,jann wenner,0
2017-11-11,jeff clemens,0
2017-11-11,jeffrey tambor,0
2017-11-11,jeremy piven,3
2017-11-11,john conyers,0
2017-11-11,john lasseter,0
2017-11-11,josh besh,0
2017-11-11,ken baker,0
2017-11-11,kevin spacey,17
2017-11-11,leon wieseltier,0
2017-11-11,louis ck,58
2017-11-11,mark halperin,3
2017-11-11,matt lauer,0
2017-11-11,matt zimmerman,0
2017-11-11,matthew weiner,0
2017-11-11,michael fallon,0
2017-11-11,michael oreskes,0
2017-11-11,nick carter,0
2017-11-11,richard dreyfuss,0
2017-11-11,robert scoble,0
2017-11-11,roy moore,638
2017-11-11,ruben kihuen,0
2017-11-11,russell simmons,0
2017-11-11,sepp blatter,0
2017-11-11,steven seagal,0
2017-11-11,terry richardson,0
2017-11-11,tom sizemore,0
2017-11-11,tony cornish,0
2017-11-11,trent franks,0
2017-11-11,warren moon,0
2017-11-11,wes goodman,0
2017-11-12,al franken,0
2017-11-12,andy dick,0
2017-11-12,blake farenthold,0
2017-11-12,brett ratner,0
2017-11-12,charlie rose,3
2017-11-12,danny masterson,0
2017-11-12,dustin hoffman,0
2017-11-12,garrison keillor,0
2017-11-12,gary goddard,1
2017-11-12,george takei,2
2017-11-12,glenn thrush,0
2017-11-12,harvey weinstein,14
2017-11-12,james levine,0
2017-11-12,james toback,0
2017-11-12,jann wenner,0
2017-11-12,jeff clemens,0
2017-11-12,jeffrey tambor,0
2017-11-12,jeremy piven,1
2017-11-12,john conyers,0
2017-11-12,john lasseter,0
2017-11-12,josh besh,0
2017-11-12,ken baker,0
2017-11-12,kevin spacey,7
2017-11-12,leon wieseltier,0
2017-11-12,louis ck,3
2017-11-12,mark halperin,0
2017-11-12,matt lauer,0
2017-11-12,matt zimmerman,0
2017-11-12,matthew weiner,0
2017-11-12,michael fallon,0
2017-11-12,michael oreskes,0
2017-11-12,nick carter,0
2017-11-12,richard dreyfuss,2
2017-11-12,robert scoble,0
2017-11-12,roy moore,357
2017-11-12,ruben kihuen,0
2017-11-12,russell simmons,0
2017-11-12,sepp blatter,0
2017-11-12,steven seagal,0
2017-11-12,terry richardson,0
2017-11-12,tom sizemore,0
2017-11-12,tony cornish,0
2017-11-12,trent franks,0
2017-11-12,warren moon,0
2017-11-12,wes goodman,0
2017-11-13,al franken,3
2017-11-13,andy dick,0
2017-11-13,blake farenthold,0
2017-11-13,brett ratner,0
2017-11-13,charlie rose,1
2017-11-13,danny masterson,0
2017-11-13,dustin hoffman,0
2017-11-13,garrison keillor,0
2017-11-13,gary goddard,0
2017-11-13,george takei,0
2017-11-13,glenn thrush,0
2017-11-13,harvey weinstein,18
2017-11-13,james levine,0
2017-11-13,james toback,0
2017-11-13,jann wenner,0
2017-11-13,jeff clemens,0
2017-11-13,jeffrey tambor,0
2017-11-13,jeremy piven,0
2017-11-13,john conyers,0
2017-11-13,john lasseter,0
2017-11-13,josh besh,0
2017-11-13,ken baker,0
2017-11-13,kevin spacey,4
2017-11-13,leon wieseltier,0
2017-11-13,louis ck,0
2017-11-13,mark halperin,0
2017-11-13,matt lauer,0
2017-11-13,matt zimmerman,0
2017-11-13,matthew weiner,0
2017-11-13,michael fallon,0
2017-11-13,michael oreskes,0
2017-11-13,nick carter,0
2017-11-13,richard dreyfuss,0
2017-11-13,robert scoble,0
2017-11-13,roy moore,588
2017-11-13,ruben kihuen,0
2017-11-13,russell simmons,0
2017-11-13,sepp blatter,0
2017-11-13,steven seagal,0
2017-11-13,terry richardson,0
2017-11-13,tom sizemore,0
2017-11-13,tony cornish,0
2017-11-13,trent franks,0
2017-11-13,warren moon,0
2017-11-13,wes goodman,0
2017-11-14,al franken,8
2017-11-14,andy dick,0
2017-11-14,blake farenthold,0
2017-11-14,brett ratner,0
2017-11-14,charlie rose,4
2017-11-14,danny masterson,0
2017-11-14,dustin hoffman,0
2017-11-14,garrison keillor,0
2017-11-14,gary goddard,0
2017-11-14,george takei,0
2017-11-14,glenn thrush,0
2017-11-14,harvey weinstein,14
2017-11-14,james levine,0
2017-11-14,james toback,0
2017-11-14,jann wenner,0
2017-11-14,jeff clemens,0
2017-11-14,jeffrey tambor,0
2017-11-14,jeremy piven,0
2017-11-14,john conyers,2
2017-11-14,john lasseter,0
2017-11-14,josh besh,0
2017-11-14,ken baker,0
2017-11-14,kevin spacey,2
2017-11-14,leon wieseltier,0
2017-11-14,louis ck,0
2017-11-14,mark halperin,0
2017-11-14,matt lauer,2
2017-11-14,matt zimmerman,0
2017-11-14,matthew weiner,0
2017-11-14,michael fallon,0
2017-11-14,michael oreskes,0
2017-11-14,nick carter,0
2017-11-14,richard dreyfuss,0
2017-11-14,robert scoble,0
2017-11-14,roy moore,782
2017-11-14,ruben kihuen,0
2017-11-14,russell simmons,0
2017-11-14,sepp blatter,0
2017-11-14,steven seagal,0
2017-11-14,terry richardson,0
2017-11-14,tom sizemore,0
2017-11-14,tony cornish,0
2017-11-14,trent franks,1
2017-11-14,warren moon,0
2017-11-14,wes goodman,0
2017-11-15,al franken,6
2017-11-15,andy dick,0
2017-11-15,blake farenthold,0
2017-11-15,brett ratner,0
2017-11-15,charlie rose,1
2017-11-15,danny masterson,0
2017-11-15,dustin hoffman,0
2017-11-15,garrison keillor,0
2017-11-15,gary goddard,0
2017-11-15,george takei,0
2017-11-15,glenn thrush,0
2017-11-15,harvey weinstein,24
2017-11-15,james levine,0
2017-11-15,james toback,0
2017-11-15,jann wenner,0
2017-11-15,jeff clemens,0
2017-11-15,jeffrey tambor,0
2017-11-15,jeremy piven,0
2017-11-15,john conyers,0
2017-11-15,john lasseter,0
2017-11-15,josh besh,0
2017-11-15,ken baker,0
2017-11-15,kevin spacey,1
2017-11-15,leon wieseltier,0
2017-11-15,louis ck,2
2017-11-15,mark halperin,1
2017-11-15,matt lauer,0
2017-11-15,matt zimmerman,0
2017-11-15,matthew weiner,0
2017-11-15,michael fallon,0
2017-11-15,michael oreskes,0
2017-11-15,nick carter,0
2017-11-15,richard dreyfuss,0
2017-11-15,robert scoble,0
2017-11-15,roy moore,1024
2017-11-15,ruben kihuen,0
2017-11-15,russell simmons,0
2017-11-15,sepp blatter,0
2017-11-15,steven seagal,1
2017-11-15,terry richardson,0
2017-11-15,tom sizemore,0
2017-11-15,tony cornish,0
2017-11-15,trent franks,1
2017-11-15,warren moon,0
2017-11-15,wes goodman,0
2017-11-16,al franken,185
2017-11-16,andy dick,0
2017-11-16,blake farenthold,0
2017-11-16,brett ratner,0
2017-11-16,charlie rose,1
2017-11-16,danny masterson,0
2017-11-16,dustin hoffman,1
2017-11-16,garrison keillor,0
2017-11-16,gary goddard,0
2017-11-16,george takei,1
2017-11-16,glenn thrush,0
2017-11-16,harvey weinstein,35
2017-11-16,james levine,0
2017-11-16,james toback,0
2017-11-16,jann wenner,0
2017-11-16,jeff clemens,0
2017-11-16,jeffrey tambor,0
2017-11-16,jeremy piven,0
2017-11-16,john conyers,0
2017-11-16,john lasseter,0
2017-11-16,josh besh,0
2017-11-16,ken baker,0
2017-11-16,kevin spacey,7
2017-11-16,leon wieseltier,0
2017-11-16,louis ck,1
2017-11-16,mark halperin,1
2017-11-16,matt lauer,0
2017-11-16,matt zimmerman,0
2017-11-16,matthew weiner,0
2017-11-16,michael fallon,0
2017-11-16,michael oreskes,0
2017-11-16,nick carter,0
2017-11-16,richard dreyfuss,0
2017-11-16,robert scoble,0
2017-11-16,roy moore,1107
2017-11-16,ruben kihuen,0
2017-11-16,russell simmons,0
2017-11-16,sepp blatter,0
2017-11-16,steven seagal,0
2017-11-16,terry richardson,0
2017-11-16,tom sizemore,0
2017-11-16,tony cornish,0
2017-11-16,trent franks,0
2017-11-16,warren moon,0
2017-11-16,wes goodman,0
2017-11-17,al franken,516
2017-11-17,andy dick,0
2017-11-17,blake farenthold,0
2017-11-17,brett ratner,0
2017-11-17,charlie rose,5
2017-11-17,danny masterson,0
2017-11-17,dustin hoffman,0
2017-11-17,garrison keillor,0
2017-11-17,gary goddard,0
2017-11-17,george takei,0
2017-11-17,glenn thrush,0
2017-11-17,harvey weinstein,24
2017-11-17,james levine,0
2017-11-17,james toback,0
2017-11-17,jann wenner,0
2017-11-17,jeff clemens,0
2017-11-17,jeffrey tambor,1
2017-11-17,jeremy piven,0
2017-11-17,john conyers,0
2017-11-17,john lasseter,0
2017-11-17,josh besh,0
2017-11-17,ken baker,0
2017-11-17,kevin spacey,4
2017-11-17,leon wieseltier,0
2017-11-17,louis ck,1
2017-11-17,mark halperin,2
2017-11-17,matt lauer,0
2017-11-17,matt zimmerman,0
2017-11-17,matthew weiner,0
2017-11-17,michael fallon,0
2017-11-17,michael oreskes,0
2017-11-17,nick carter,0
2017-11-17,richard dreyfuss,0
2017-11-17,robert scoble,0
2017-11-17,roy moore,637
2017-11-17,ruben kihuen,0
2017-11-17,russell simmons,0
2017-11-17,sepp blatter,0
2017-11-17,steven seagal,0
2017-11-17,terry richardson,0
2017-11-17,tom sizemore,0
2017-11-17,tony cornish,0
2017-11-17,trent franks,0
2017-11-17,warren moon,0
2017-11-17,wes goodman,0
2017-11-18,al franken,409
2017-11-18,andy dick,0
2017-11-18,blake farenthold,0
2017-11-18,brett ratner,0
2017-11-18,charlie rose,6
2017-11-18,danny masterson,0
2017-11-18,dustin hoffman,0
2017-11-18,garrison keillor,0
2017-11-18,gary goddard,0
2017-11-18,george takei,0
2017-11-18,glenn thrush,0
2017-11-18,harvey weinstein,27
2017-11-18,james levine,0
2017-11-18,james toback,0
2017-11-18,jann wenner,0
2017-11-18,jeff clemens,0
2017-11-18,jeffrey tambor,0
2017-11-18,jeremy piven,0
2017-11-18,john conyers,0
2017-11-18,john lasseter,0
2017-11-18,josh besh,0
2017-11-18,ken baker,0
2017-11-18,kevin spacey,8
2017-11-18,leon wieseltier,0
2017-11-18,louis ck,1
2017-11-18,mark halperin,0
2017-11-18,matt lauer,0
2017-11-18,matt zimmerman,0
2017-11-18,matthew weiner,1
2017-11-18,michael fallon,0
2017-11-18,michael oreskes,0
2017-11-18,nick carter,0
2017-11-18,richard dreyfuss,0
2017-11-18,robert scoble,0
2017-11-18,roy moore,690
2017-11-18,ruben kihuen,0
2017-11-18,russell simmons,0
2017-11-18,sepp blatter,0
2017-11-18,steven seagal,0
2017-11-18,terry richardson,0
2017-11-18,tom sizemore,0
2017-11-18,tony cornish,0
2017-11-18,trent franks,0
2017-11-18,warren moon,0
2017-11-18,wes goodman,0
2017-11-19,al franken,195
2017-11-19,andy dick,0
2017-11-19,blake farenthold,0
2017-11-19,brett ratner,0
2017-11-19,charlie rose,3
2017-11-19,danny masterson,0
2017-11-19,dustin hoffman,0
2017-11-19,garrison keillor,0
2017-11-19,gary goddard,0
2017-11-19,george takei,0
2017-11-19,glenn thrush,0
2017-11-19,harvey weinstein,32
2017-11-19,james levine,0
2017-11-19,james toback,0
2017-11-19,jann wenner,0
2017-11-19,jeff clemens,0
2017-11-19,jeffrey tambor,0
2017-11-19,jeremy piven,0
2017-11-19,john conyers,0
2017-11-19,john lasseter,0
2017-11-19,josh besh,0
2017-11-19,ken baker,0
2017-11-19,kevin spacey,10
2017-11-19,leon wieseltier,0
2017-11-19,louis ck,1
2017-11-19,mark halperin,0
2017-11-19,matt lauer,0
2017-11-19,matt zimmerman,0
2017-11-19,matthew weiner,0
2017-11-19,michael fallon,0
2017-11-19,michael oreskes,0
2017-11-19,nick carter,0
2017-11-19,richard dreyfuss,0
2017-11-19,robert scoble,0
2017-11-19,roy moore,470
2017-11-19,ruben kihuen,0
2017-11-19,russell simmons,0
2017-11-19,sepp blatter,0
2017-11-19,steven seagal,0
2017-11-19,terry richardson,0
2017-11-19,tom sizemore,0
2017-11-19,tony cornish,0
2017-11-19,trent franks,1
2017-11-19,warren moon,0
2017-11-19,wes goodman,0
2017-11-20,al franken,168
2017-11-20,andy dick,0
2017-11-20,blake farenthold,0
2017-11-20,brett ratner,3
2017-11-20,charlie rose,18
2017-11-20,danny masterson,0
2017-11-20,dustin hoffman,0
2017-11-20,garrison keillor,0
2017-11-20,gary goddard,0
2017-11-20,george takei,0
2017-11-20,glenn thrush,2
2017-11-20,harvey weinstein,12
2017-11-20,james levine,0
2017-11-20,james toback,0
2017-11-20,jann wenner,0
2017-11-20,jeff clemens,0
2017-11-20,jeffrey tambor,6
2017-11-20,jeremy piven,0
2017-11-20,john conyers,0
2017-11-20,john lasseter,0
2017-11-20,josh besh,0
2017-11-20,ken baker,0
2017-11-20,kevin spacey,4
2017-11-20,leon wieseltier,0
2017-11-20,louis ck,0
2017-11-20,mark halperin,1
2017-11-20,matt lauer,0
2017-11-20,matt zimmerman,0
2017-11-20,matthew weiner,0
2017-11-20,michael fallon,0
2017-11-20,michael oreskes,0
2017-11-20,nick carter,0
2017-11-20,richard dreyfuss,0
2017-11-20,robert scoble,0
2017-11-20,roy moore,604
2017-11-20,ruben kihuen,0
2017-11-20,russell simmons,9
2017-11-20,sepp blatter,0
2017-11-20,steven seagal,0
2017-11-20,terry richardson,0
2017-11-20,tom sizemore,0
2017-11-20,tony cornish,0
2017-11-20,trent franks,0
2017-11-20,warren moon,0
2017-11-20,wes goodman,0
2017-11-21,al franken,164
2017-11-21,andy dick,0
2017-11-21,blake farenthold,0
2017-11-21,brett ratner,0
2017-11-21,charlie rose,285
2017-11-21,danny masterson,0
2017-11-21,dustin hoffman,0
2017-11-21,garrison keillor,0
2017-11-21,gary goddard,0
2017-11-21,george takei,0
2017-11-21,glenn thrush,31
2017-11-21,harvey weinstein,38
2017-11-21,james levine,0
2017-11-21,james toback,1
2017-11-21,jann wenner,0
2017-11-21,jeff clemens,0
2017-11-21,jeffrey tambor,0
2017-11-21,jeremy piven,0
2017-11-21,john conyers,76
2017-11-21,john lasseter,2
2017-11-21,josh besh,0
2017-11-21,ken baker,0
2017-11-21,kevin spacey,8
2017-11-21,leon wieseltier,0
2017-11-21,louis ck,3
2017-11-21,mark halperin,3
2017-11-21,matt lauer,0
2017-11-21,matt zimmerman,0
2017-11-21,matthew weiner,0
2017-11-21,michael fallon,0
2017-11-21,michael oreskes,0
2017-11-21,nick carter,0
2017-11-21,richard dreyfuss,0
2017-11-21,robert scoble,0
2017-11-21,roy moore,764
2017-11-21,ruben kihuen,0
2017-11-21,russell simmons,0
2017-11-21,sepp blatter,0
2017-11-21,steven seagal,0
2017-11-21,terry richardson,0
2017-11-21,tom sizemore,0
2017-11-21,tony cornish,0
2017-11-21,trent franks,0
2017-11-21,warren moon,0
2017-11-21,wes goodman,0
2017-11-22,al franken,90
2017-11-22,andy dick,0
2017-11-22,blake farenthold,0
2017-11-22,brett ratner,0
2017-11-22,charlie rose,145
2017-11-22,danny masterson,0
2017-11-22,dustin hoffman,0
2017-11-22,garrison keillor,0
2017-11-22,gary goddard,0
2017-11-22,george takei,0
2017-11-22,glenn thrush,3
2017-11-22,harvey weinstein,26
2017-11-22,james levine,0
2017-11-22,james toback,0
2017-11-22,jann wenner,0
2017-11-22,jeff clemens,0
2017-11-22,jeffrey tambor,0
2017-11-22,jeremy piven,0
2017-11-22,john conyers,187
2017-11-22,john lasseter,8
2017-11-22,josh besh,0
2017-11-22,ken baker,0
2017-11-22,kevin spacey,8
2017-11-22,leon wieseltier,0
2017-11-22,louis ck,0
2017-11-22,mark halperin,4
2017-11-22,matt lauer,0
2017-11-22,matt zimmerman,0
2017-11-22,matthew weiner,0
2017-11-22,michael fallon,0
2017-11-22,michael oreskes,0
2017-11-22,nick carter,0
2017-11-22,richard dreyfuss,0
2017-11-22,robert scoble,0
2017-11-22,roy moore,996
2017-11-22,ruben kihuen,0
2017-11-22,russell simmons,0
2017-11-22,sepp blatter,0
2017-11-22,steven seagal,0
2017-11-22,terry richardson,0
2017-11-22,tom sizemore,0
2017-11-22,tony cornish,0
2017-11-22,trent franks,0
2017-11-22,warren moon,0
2017-11-22,wes goodman,0
2017-11-23,al franken,81
2017-11-23,andy dick,0
2017-11-23,blake farenthold,0
2017-11-23,brett ratner,0
2017-11-23,charlie rose,10
2017-11-23,danny masterson,0
2017-11-23,dustin hoffman,0
2017-11-23,garrison keillor,0
2017-11-23,gary goddard,0
2017-11-23,george takei,0
2017-11-23,glenn thrush,0
2017-11-23,harvey weinstein,12
2017-11-23,james levine,0
2017-11-23,james toback,0
2017-11-23,jann wenner,0
2017-11-23,jeff clemens,0
2017-11-23,jeffrey tambor,0
2017-11-23,jeremy piven,0
2017-11-23,john conyers,80
2017-11-23,john lasseter,3
2017-11-23,josh besh,0
2017-11-23,ken baker,0
2017-11-23,kevin spacey,4
2017-11-23,leon wieseltier,0
2017-11-23,louis ck,0
2017-11-23,mark halperin,0
2017-11-23,matt lauer,1
2017-11-23,matt zimmerman,0
2017-11-23,matthew weiner,0
2017-11-23,michael fallon,0
2017-11-23,michael oreskes,0
2017-11-23,nick carter,1
2017-11-23,richard dreyfuss,0
2017-11-23,robert scoble,0
2017-11-23,roy moore,369
2017-11-23,ruben kihuen,0
2017-11-23,russell simmons,1
2017-11-23,sepp blatter,0
2017-11-23,steven seagal,0
2017-11-23,terry richardson,0
2017-11-23,tom sizemore,0
2017-11-23,tony cornish,0
2017-11-23,trent franks,1
2017-11-23,warren moon,0
2017-11-23,wes goodman,0
2017-11-24,al franken,99
2017-11-24,andy dick,0
2017-11-24,blake farenthold,0
2017-11-24,brett ratner,0
2017-11-24,charlie rose,7
2017-11-24,danny masterson,0
2017-11-24,dustin hoffman,1
2017-11-24,garrison keillor,0
2017-11-24,gary goddard,0
2017-11-24,george takei,0
2017-11-24,glenn thrush,0
2017-11-24,harvey weinstein,17
2017-11-24,james levine,0
2017-11-24,james toback,0
2017-11-24,jann wenner,0
2017-11-24,jeff clemens,0
2017-11-24,jeffrey tambor,0
2017-11-24,jeremy piven,0
2017-11-24,john conyers,40
2017-11-24,john lasseter,0
2017-11-24,josh besh,0
2017-11-24,ken baker,0
2017-11-24,kevin spacey,0
2017-11-24,leon wieseltier,0
2017-11-24,louis ck,0
2017-11-24,mark halperin,2
2017-11-24,matt lauer,0
2017-11-24,matt zimmerman,0
2017-11-24,matthew weiner,0
2017-11-24,michael fallon,0
2017-11-24,michael oreskes,0
2017-11-24,nick carter,0
2017-11-24,richard dreyfuss,0
2017-11-24,robert scoble,0
2017-11-24,roy moore,167
2017-11-24,ruben kihuen,0
2017-11-24,russell simmons,0
2017-11-24,sepp blatter,0
2017-11-24,steven seagal,0
2017-11-24,terry richardson,0
2017-11-24,tom sizemore,0
2017-11-24,tony cornish,0
2017-11-24,trent franks,0
2017-11-24,warren moon,0
2017-11-24,wes goodman,0
2017-11-25,al franken,66
2017-11-25,andy dick,0
2017-11-25,blake farenthold,0
2017-11-25,brett ratner,0
2017-11-25,charlie rose,13
2017-11-25,danny masterson,0
2017-11-25,dustin hoffman,0
2017-11-25,garrison keillor,0
2017-11-25,gary goddard,0
2017-11-25,george takei,0
2017-11-25,glenn thrush,5
2017-11-25,harvey weinstein,13
2017-11-25,james levine,0
2017-11-25,james toback,0
2017-11-25,jann wenner,0
2017-11-25,jeff clemens,0
2017-11-25,jeffrey tambor,0
2017-11-25,jeremy piven,0
2017-11-25,john conyers,27
2017-11-25,john lasseter,0
2017-11-25,josh besh,0
2017-11-25,ken baker,0
2017-11-25,kevin spacey,0
2017-11-25,leon wieseltier,0
2017-11-25,louis ck,1
2017-11-25,mark halperin,0
2017-11-25,matt lauer,0
2017-11-25,matt zimmerman,0
2017-11-25,matthew weiner,0
2017-11-25,michael fallon,0
2017-11-25,michael oreskes,0
2017-11-25,nick carter,0
2017-11-25,richard dreyfuss,0
2017-11-25,robert scoble,0
2017-11-25,roy moore,192
2017-11-25,ruben kihuen,0
2017-11-25,russell simmons,0
2017-11-25,sepp blatter,0
2017-11-25,steven seagal,0
2017-11-25,terry richardson,0
2017-11-25,tom sizemore,0
2017-11-25,tony cornish,0
2017-11-25,trent franks,0
2017-11-25,warren moon,0
2017-11-25,wes goodman,0
2017-11-26,al franken,94
2017-11-26,andy dick,0
2017-11-26,blake farenthold,0
2017-11-26,brett ratner,0
2017-11-26,charlie rose,24
2017-11-26,danny masterson,0
2017-11-26,dustin hoffman,0
2017-11-26,garrison keillor,0
2017-11-26,gary goddard,0
2017-11-26,george takei,0
2017-11-26,glenn thrush,2
2017-11-26,harvey weinstein,14
2017-11-26,james levine,0
2017-11-26,james toback,0
2017-11-26,jann wenner,0
2017-11-26,jeff clemens,0
2017-11-26,jeffrey tambor,0
2017-11-26,jeremy piven,0
2017-11-26,john conyers,57
2017-11-26,john lasseter,0
2017-11-26,josh besh,0
2017-11-26,ken baker,0
2017-11-26,kevin spacey,3
2017-11-26,leon wieseltier,0
2017-11-26,louis ck,1
2017-11-26,mark halperin,2
2017-11-26,matt lauer,0
2017-11-26,matt zimmerman,0
2017-11-26,matthew weiner,0
2017-11-26,michael fallon,0
2017-11-26,michael oreskes,0
2017-11-26,nick carter,0
2017-11-26,richard dreyfuss,0
2017-11-26,robert scoble,0
2017-11-26,roy moore,204
2017-11-26,ruben kihuen,0
2017-11-26,russell simmons,0
2017-11-26,sepp blatter,0
2017-11-26,steven seagal,0
2017-11-26,terry richardson,0
2017-11-26,tom sizemore,0
2017-11-26,tony cornish,0
2017-11-26,trent franks,0
2017-11-26,warren moon,0
2017-11-26,wes goodman,0
2017-11-27,al franken,266
2017-11-27,andy dick,0
2017-11-27,blake farenthold,0
2017-11-27,brett ratner,0
2017-11-27,charlie rose,8
2017-11-27,danny masterson,0
2017-11-27,dustin hoffman,0
2017-11-27,garrison keillor,0
2017-11-27,gary goddard,0
2017-11-27,george takei,0
2017-11-27,glenn thrush,0
2017-11-27,harvey weinstein,28
2017-11-27,james levine,0
2017-11-27,james toback,0
2017-11-27,jann wenner,0
2017-11-27,jeff clemens,0
2017-11-27,jeffrey tambor,0
2017-11-27,jeremy piven,0
2017-11-27,john conyers,238
2017-11-27,john lasseter,0
2017-11-27,josh besh,0
2017-11-27,ken baker,0
2017-11-27,kevin spacey,6
2017-11-27,leon wieseltier,0
2017-11-27,louis ck,0
2017-11-27,mark halperin,1
2017-11-27,matt lauer,1
2017-11-27,matt zimmerman,0
2017-11-27,matthew weiner,0
2017-11-27,michael fallon,0
2017-11-27,michael oreskes,0
2017-11-27,nick carter,0
2017-11-27,richard dreyfuss,0
2017-11-27,robert scoble,0
2017-11-27,roy moore,411
2017-11-27,ruben kihuen,0
2017-11-27,russell simmons,0
2017-11-27,sepp blatter,0
2017-11-27,steven seagal,0
2017-11-27,terry richardson,0
2017-11-27,tom sizemore,0
2017-11-27,tony cornish,0
2017-11-27,trent franks,0
2017-11-27,warren moon,0
2017-11-27,wes goodman,0
2017-11-28,al franken,53
2017-11-28,andy dick,0
2017-11-28,blake farenthold,0
2017-11-28,brett ratner,0
2017-11-28,charlie rose,5
2017-11-28,danny masterson,0
2017-11-28,dustin hoffman,0
2017-11-28,garrison keillor,0
2017-11-28,gary goddard,0
2017-11-28,george takei,0
2017-11-28,glenn thrush,0
2017-11-28,harvey weinstein,11
2017-11-28,james levine,0
2017-11-28,james toback,0
2017-11-28,jann wenner,0
2017-11-28,jeff clemens,0
2017-11-28,jeffrey tambor,0
2017-11-28,jeremy piven,0
2017-11-28,john conyers,134
2017-11-28,john lasseter,0
2017-11-28,josh besh,0
2017-11-28,ken baker,0
2017-11-28,kevin spacey,0
2017-11-28,leon wieseltier,0
2017-11-28,louis ck,3
2017-11-28,mark halperin,1
2017-11-28,matt lauer,0
2017-11-28,matt zimmerman,0
2017-11-28,matthew weiner,0
2017-11-28,michael fallon,0
2017-11-28,michael oreskes,0
2017-11-28,nick carter,0
2017-11-28,richard dreyfuss,0
2017-11-28,robert scoble,0
2017-11-28,roy moore,258
2017-11-28,ruben kihuen,0
2017-11-28,russell simmons,0
2017-11-28,sepp blatter,0
2017-11-28,steven seagal,0
2017-11-28,terry richardson,0
2017-11-28,tom sizemore,0
2017-11-28,tony cornish,0
2017-11-28,trent franks,0
2017-11-28,warren moon,0
2017-11-28,wes goodman,0
2017-11-29,al franken,30
2017-11-29,andy dick,0
2017-11-29,blake farenthold,0
2017-11-29,brett ratner,0
2017-11-29,charlie rose,43
2017-11-29,danny masterson,0
2017-11-29,dustin hoffman,0
2017-11-29,garrison keillor,10
2017-11-29,gary goddard,0
2017-11-29,george takei,0
2017-11-29,glenn thrush,0
2017-11-29,harvey weinstein,35
2017-11-29,james levine,0
2017-11-29,james toback,0
2017-11-29,jann wenner,0
2017-11-29,jeff clemens,0
2017-11-29,jeffrey tambor,0
2017-11-29,jeremy piven,0
2017-11-29,john conyers,115
2017-11-29,john lasseter,0
2017-11-29,josh besh,0
2017-11-29,ken baker,0
2017-11-29,kevin spacey,3
2017-11-29,leon wieseltier,0
2017-11-29,louis ck,0
2017-11-29,mark halperin,3
2017-11-29,matt lauer,299
2017-11-29,matt zimmerman,1
2017-11-29,matthew weiner,0
2017-11-29,michael fallon,0
2017-11-29,michael oreskes,0
2017-11-29,nick carter,0
2017-11-29,richard dreyfuss,0
2017-11-29,robert scoble,0
2017-11-29,roy moore,120
2017-11-29,ruben kihuen,0
2017-11-29,russell simmons,0
2017-11-29,sepp blatter,0
2017-11-29,steven seagal,0
2017-11-29,terry richardson,0
2017-11-29,tom sizemore,0
2017-11-29,tony cornish,0
2017-11-29,trent franks,2
2017-11-29,warren moon,0
2017-11-29,wes goodman,0
2017-11-30,al franken,75
2017-11-30,andy dick,0
2017-11-30,blake farenthold,0
2017-11-30,brett ratner,0
2017-11-30,charlie rose,51
2017-11-30,danny masterson,0
2017-11-30,dustin hoffman,2
2017-11-30,garrison keillor,12
2017-11-30,gary goddard,0
2017-11-30,george takei,0
2017-11-30,glenn thrush,4
2017-11-30,harvey weinstein,52
2017-11-30,james levine,0
2017-11-30,james toback,0
2017-11-30,jann wenner,0
2017-11-30,jeff clemens,0
2017-11-30,jeffrey tambor,0
2017-11-30,jeremy piven,0
2017-11-30,john conyers,154
2017-11-30,john lasseter,0
2017-11-30,josh besh,0
2017-11-30,ken baker,0
2017-11-30,kevin spacey,6
2017-11-30,leon wieseltier,0
2017-11-30,louis ck,3
2017-11-30,mark halperin,5
2017-11-30,matt lauer,405
2017-11-30,matt zimmerman,2
2017-11-30,matthew weiner,0
2017-11-30,michael fallon,0
2017-11-30,michael oreskes,0
2017-11-30,nick carter,0
2017-11-30,richard dreyfuss,0
2017-11-30,robert scoble,0
2017-11-30,roy moore,100
2017-11-30,ruben kihuen,0
2017-11-30,russell simmons,14
2017-11-30,sepp blatter,0
2017-11-30,steven seagal,0
2017-11-30,terry richardson,0
2017-11-30,tom sizemore,0
2017-11-30,tony cornish,0
2017-11-30,trent franks,0
2017-11-30,warren moon,0
2017-11-30,wes goodman,0
2017-12-01,al franken,49
2017-12-01,andy dick,0
2017-12-01,blake farenthold,3
2017-12-01,brett ratner,0
2017-12-01,charlie rose,7
2017-12-01,danny masterson,0
2017-12-01,dustin hoffman,0
2017-12-01,garrison keillor,1
2017-12-01,gary goddard,0
2017-12-01,george takei,0
2017-12-01,glenn thrush,0
2017-12-01,harvey weinstein,11
2017-12-01,james levine,0
2017-12-01,james toback,0
